Country,dbase,Year,avgLat,avgLong,majstage,majVar,majSBR,majscSBR,class,sand,PH,silt,clay,CEC,soilbulk,orgcarb,nitrogen,dem,aviJunJul,eviJunJul,gciJunJul,gndviJunJul,ndmiJunJul,tmaxJunJul,tminJunJul,windJunJul,precJunJul,smoistJunJul,pdsiJunJul,vpdJunJul,maxdewJunJul,mindewJunJul,etiJunJul,dsr09JunJul,dsr12JunJul,dsr15JunJul,aviNovDec,eviNovDec,gciNovDec,gndviNovDec,ndmiNovDec,tmaxNovDec,tminNovDec,windNovDec,precNovDec,smoistNovDec,pdsiNovDec,vpdNovDec,maxdewNovDec,mindewNovDec,etiNovDec,dsr09NovDec,dsr12NovDec,dsr15NovDec,aviDecJan,eviDecJan,gciDecJan,gndviDecJan,ndmiDecJan,tmaxDecJan,tminDecJan,windDecJan,precDecJan,smoistDecJan,pdsiDecJan,vpdDecJan,maxdewDecJan,mindewDecJan,etiDecJan,dsr09DecJan,dsr12DecJan,dsr15DecJan
Tanzania,online,2015,-7.28829,36.92591,R6,Line 8,8,4,c4,57.44384536,61.68700464,14.74846783,30.09337902,26.03738285,132.5953178,25.08181193,81.47674099,627.8639557,0.366822663,0.365243079,3.527124266,0.629737815,0.070331852,26.99561163,17.54999924,2.123244671,2,2222.515803,-3.617539828,0.930000007,18.32876015,8.605249405,13.9173512,660.4530203,515.0483289,33.98662002,0.397261879,0.449768721,4.975066778,0.708092095,0.209293696,31.34122364,22.04561107,1.791409646,284.9122318,1077.11964,-3.530611739,1.294122293,21.98922157,13.01058388,20.94645286,722.7360842,545.2286919,65.90512745,0.397382959,0.4500166,4.976346639,0.708156709,0.209667363,30.39999962,22.49561163,1.463071863,422.3510665,2767.571693,-2.507978764,1.000438832,22.80578041,14.77923012,23.85996694,710.4832222,519.1606052,62.95990795
Tanzania,online,2015,-7.283,36.74725,R6,Soya 2,7,3,c3,51.98601393,59.55410274,16.61538226,33.49425944,27.35713959,122.6167539,26.39626666,87.24116919,783.2479989,0.438100722,0.478858671,3.740526489,0.650917423,0.200543187,25.87543107,16.00218032,2.224258908,1.995723956,1251.380023,-3.177670586,0.839900186,16.52431904,7.332732437,17.22928907,643.7846786,486.8418002,33.31339742,0.396144199,0.447549433,2.737830812,0.502996086,0.178977764,30.59269447,20.71056155,1.952930435,275.9009057,919.4022654,-3.117485872,1.227471843,20.368848,10.93876297,26.59339093,721.3755063,575.6735911,73.96279005,0.396144199,0.447549433,2.737830812,0.502996086,0.178977764,29.73374228,21.35164653,1.494899,441.8465906,2157.339008,-1.95765455,0.969796941,20.99426054,13.4073764,27.15838394,705.5417926,519.5660854,65.23048302
Tanzania,online,2015,-7.17788,36.80296,R6,Soya 2,7,3,c3,51.76064727,56.8651849,15.86158868,33.55055655,27.10194461,121.8943623,25.81872728,90.06438425,693.1060529,0.453472252,0.495499606,4.184621939,0.67284978,0.168807712,26.32595277,16.22785001,2.560109362,2,1131.336758,-3.016524794,0.862400987,17.54262733,8.319116592,16.78276094,584.0007048,445.3937117,29.96211152,0.382656556,0.413342176,3.895767237,0.643069822,0.136456699,31.02485032,21.02442175,1.909945215,273.2540043,817.5159939,-3.115422609,1.272509479,21.5510807,12.30910683,21.94078235,762.1980016,587.1408617,71.82159333,0.403397003,0.459897642,4.408928942,0.681252672,0.214628657,30.22456015,21.67246302,1.498808715,422.9350826,1993.972889,-2.034714176,1.01214686,22.51125526,14.65227699,25.35861519,741.7088178,552.9136261,69.27784806
Tanzania,online,2015,-6.71071,37.14805,R6,Soya 2,1,1,c1,44.74213264,64,19.58059533,32.90765356,28.39142229,134.1267076,25.22138693,71.30018911,427.8457294,0.398071448,0.408338877,3.756984772,0.645683408,0.155413199,28.95316797,17.82341546,2.216074377,2,494.1267212,2.297658417,1.050316827,20.21428391,10.14226759,23.68060348,707.3853916,496.5701654,32.31717986,0.393629128,0.365783144,2.53857331,0.553610147,-0.001639788,33.79999924,22.74683244,1.812534467,234.3415993,342.5812747,-1.293415985,1.547341611,22.96002791,13.9843002,23.41228535,748.6439926,581.9178471,67.62788013,0.391472662,0.364930107,2.544534177,0.554758934,-0.000998814,33.34999847,23.54683203,1.511583985,361.8099187,1040.239675,0.213292012,1.345000029,23.58577603,15.13554468,24.18484229,769.9718371,565.2215955,66.11901525
Tanzania,online,2015,-6.28006,37.48083,R6,SC SEMEKI,5,3,c3,41.49830906,65.09196908,17.69664707,37.06941026,27.57160968,130.65423,26.6136341,81.27041115,407.8264345,0.424730665,0.449538013,3.887346746,0.646085813,0.186589614,28.70000076,17.14999962,2.380000114,3,589,1.929999948,0.964999974,20.0106144,11.22979164,21.91927035,674.3933278,482.9469359,30.70229996,0.39230902,0.403147969,3.505546858,0.628200802,0.098276116,33.34999847,21.60000038,2.130000114,228,318,-1.070000052,1.399999976,23.44289589,13.57930946,27.73234683,815.7154953,635.796543,75.99403945,0.393761936,0.420222962,4.289385606,0.675330568,0.161111042,33,22.45000076,1.679999948,339,1150,0.075000003,1.245000005,23.84301186,14.5085392,31.70652205,773.1036147,631.2790049,75.88955574
Tanzania,online,2015,-6.25633,36.94923,R6,Soya 2,5,3,c3,50.53184892,62.89968229,17.68017353,31.4190617,28.01521999,126.542708,26.42789728,75.64519954,1132.282654,0.310235434,0.250315446,2.628203043,0.564546301,-0.104071785,25.4946825,12.80908592,2.239557481,1,575.3007953,0.613437285,0.750788146,16.96642003,7.952381243,10.02329875,702.5655105,557.4663579,39.92013319,0.2779213,0.201038867,2.255171084,0.526038427,-0.151494384,29.42321447,16.76204931,1.864313609,217.3059929,622.1511669,0.636496464,0.993387111,20.30521882,11.48242602,10.7623484,752.897569,605.3189947,70.54202776,0.294450659,0.215932701,2.139459562,0.511607544,-0.12951688,28.9324669,17.7577813,1.764403168,358.850544,1435.872268,2.172928184,0.823605933,20.63004917,13.31005677,13.13268628,770.7512146,554.6384182,65.27403322
Tanzania,online,2015,-6.20819,36.96034,R5,SC SEMEKI,4,2,c2,57.81031437,63.40856785,17.33233457,25.78678098,26.37030607,136.3529757,24.35642495,67.92770287,1033.19949,0.284218925,0.192527085,1.947577356,0.488906668,-0.181417359,26.42038796,13.51422099,2.136299998,0.876664282,535.7826942,3.436641961,0.814523919,17.73012733,8.710718155,8.706529238,729.8244564,583.9064335,42.18079858,0.301899017,0.19435385,1.745064471,0.457169412,-0.167986288,30.44514681,17.5894608,1.822356155,210.0982008,546.8234421,1.674298546,1.081398013,20.96776772,12.39803505,9.14466115,772.9367802,611.2479908,73.0395167,0.319129458,0.221792098,1.946632585,0.489570416,-0.13277497,29.820388,18.42055396,1.744996106,349.6236919,1305.870508,2.467922665,0.88639802,21.46904945,14.09984779,12.12909128,792.9865379,540.4285785,63.45623641
Tanzania,online,2015,-6.14479,36.95548,R6,Soya 2,5,3,c3,57.7499316,64.13131176,17.59343938,25.48428445,26.29320109,136.6823175,23.2187953,63.09002427,1222.25581,0.271656528,0.180217117,2.121210103,0.511466139,-0.218330385,25.83373045,12.88343269,2.134851309,1,534.367027,3.337221941,0.76502975,17.27987933,7.857714811,7.135417219,722.3585536,556.2730843,39.94565712,0.298665265,0.187987082,1.82477008,0.47502214,-0.207194091,29.81716208,17.03372931,1.73662699,215.331352,592.3789223,1.567102909,1.028372995,20.87411331,11.50524676,8.008291618,748.8445477,601.4370647,71.24172635,0.320712062,0.21855949,1.983275805,0.495461962,-0.16815725,29.21716278,17.90029662,1.771745985,346.337296,1349.769809,2.338759683,0.843372974,21.24391105,12.87443875,11.83075644,777.0533606,555.9146656,65.50369755
Tanzania,online,2015,-6.06551,36.98,R6,Soya 2,6,3,c3,59.53434248,65.34676025,19.00132813,22.46507496,26.4398828,138.1061446,22.1964044,57.159688,1074.538138,0.309925772,0.238737281,2.495153129,0.552116161,-0.115515167,26.60000038,13.64999962,2.319999933,1,514,3.394999981,0.814999998,17.24523354,7.792077541,9.927504032,688.9349604,555.8714677,40.19464326,0.292656373,0.173915449,1.706862708,0.458264048,-0.217462399,30.85000038,17.95000076,1.715000033,209,485,1.674999952,1.125,20.86690712,11.43654823,8.87606936,822.482559,604.744671,71.19625259,0.297160329,0.189354574,1.812342602,0.473361986,-0.185726755,30.39999962,18.85000038,1.764999986,332,1212,2.420000076,0.964999974,21.2265873,12.78014565,11.42579309,794.0005048,537.042506,61.7334696
Kenya,online,2012,-1.21493,34.44576,x,SB20,3,2,c2,47.95206591,59.98838355,19.01316005,34.16342744,25.01316005,137.5106844,27.81614675,74.58156214,1539.184818,0.397221718,0.390400999,3.19752737,0.610877102,0.144008696,26.6077755,14.19709289,2.012427251,242.0872169,1083.873577,1.765436141,0.900922937,17.69930501,8.719929869,19.48059505,762.571684,544.664267,61.42583351,0.416975093,0.412365208,3.091351681,0.605951612,0.150047365,27.94709223,15.48640956,2.328786324,492.9317197,1584.174477,3.504367816,0.993640989,18.79910321,11.80027455,21.65331107,770.657125,525.7698859,66.07574096,0.422455724,0.4106812,3.2164076,0.615208195,0.129421814,28.24709288,15.33640975,2.05941858,415.2035284,1395.396919,4.371359139,1.053640956,19.15012822,10.89816609,21.93798092,761.9170234,560.9340423,75.0380673
Kenya,online,2012,-1.20334,34.44305,x,SB19,4,2,c2,49.70615216,60,18.87411048,31.61329777,25,137.7534853,27.13116837,72.53008279,1506.04955,0.397828291,0.393150731,2.98347868,0.591301129,0.146422895,27.10000038,14.5,2.019999981,233,1071,1.720000029,0.935000002,17.70058632,8.707483292,20.56527644,765.1553721,534.6348406,60.4287093,0.417635303,0.411750413,3.081027367,0.605844785,0.140492456,28.25,15.60000038,2.325000048,474,1566,3.440000057,1.004999995,18.79522133,11.80526161,23.21873769,784.0661866,546.5168156,68.79941221,0.427401341,0.41743634,3.118663582,0.608413154,0.134370658,28.54999924,15.44999981,2.119999886,394,1328,4.360000134,1.065000057,19.15825844,10.90963173,23.85854728,782.8661636,576.8204081,75.91941633
Kenya,online,2012,-1.19135,34.44896,x,SB25,4,2,c2,49.42968128,59.76900077,19.13281522,32.38251015,25.23100011,136.5592821,27.14284458,73.72997277,1515.498156,0.403304961,0.405220032,3.357470193,0.625320983,0.167776297,27.10000038,14.5,2.019999981,233,1071,1.720000029,0.935000002,17.69294233,8.781734972,21.04312755,764.5532856,546.5011354,61.54247681,0.422822221,0.41894797,3.17023022,0.612910669,0.142029381,28.25,15.60000038,2.325000048,474,1566,3.440000057,1.004999995,18.81837949,11.77551057,23.50906539,785.0661761,568.546723,72.68905637,0.438051917,0.435321155,3.150630119,0.610478404,0.148905233,28.54999924,15.44999981,2.119999886,394,1328,4.360000134,1.065000057,19.10975604,10.84123203,24.01995832,780.4779664,588.2966714,78.22965527
Kenya,online,2012,-1.19116,34.45854,x,SB19,5,3,c3,48.29380831,59.95609343,18.9982107,33.23648804,25,136.0635848,27.62446819,72.76095289,1525.575751,0.400234992,0.399519151,3.338557334,0.624015646,0.158948633,26.87410767,14.25151848,2.013223188,242.0356898,1046.151842,1.731294625,0.910151858,17.681927,8.888737998,20.28729252,761.5866166,541.740444,61.01756034,0.42039782,0.414604137,3.152121298,0.611593535,0.135787366,28.09187565,15.44187564,2.331776841,482.5839035,1529.857241,3.514544528,0.991446448,18.85175233,11.73263704,22.65654493,782.7732378,572.8907477,72.42451555,0.430849003,0.422957593,3.193438545,0.613559515,0.136854799,28.41446408,15.31446465,2.101928594,403.0356898,1304.958993,4.42324989,1.055964352,19.03986061,10.74266253,23.121498,777.2771684,590.005535,78.14896831
Kenya,online,2012,-1.17843,34.45664,x,SB20,5,3,c3,49.92186663,59.99960215,20.23465847,31.72590755,24.99943698,137.2409548,27.0341072,71.97258182,1493.049956,0.403144142,0.406523341,3.416559661,0.629410236,0.165712118,26.97879448,14.36171493,2.015322189,237.9553828,1056.344188,1.725424508,0.921144749,17.68230214,8.885098677,21.26652004,762.8606152,554.0812824,62.50096329,0.436137594,0.439338776,3.225880892,0.616984668,0.153017779,28.16543559,15.5133394,2.329087644,478.5308016,1544.677421,3.482142148,0.997555269,18.85061655,11.73409503,23.01104961,785.8714047,575.816914,72.93224294,0.440456505,0.441236721,3.326881027,0.623649866,0.147158789,28.48019338,15.37733844,2.109366139,398.7598927,1313.632364,4.396534828,1.060355197,19.04223827,10.74601462,23.73027779,778.7350579,584.1731199,77.18083245
Kenya,online,2012,-1.10034,34.46342,x,SB19,4,2,c2,41.41434086,58.97664164,24.85067576,36.36813703,26.31767345,131.7868883,27.42403742,80.45742828,1394.867129,0.399467485,0.414438679,3.436148071,0.631002922,0.165660587,27.50892761,14.51339232,2.023304009,220.3750409,979.6246917,1.634910388,0.931339196,18.2713871,9.507562637,22.6705377,771.275669,581.3019529,66.00196822,0.44151712,0.467151721,3.448807399,0.632534587,0.170415093,28.7455362,15.70446373,2.454820947,450.4643233,1432.213819,3.478214434,1.024999976,19.31923866,12.23897743,25.14715489,767.1200986,554.9513028,70.49671054,0.421680137,0.429035259,3.241172959,0.617370939,0.126885806,29.14999962,15.65446433,2.269820776,368.1964634,1153.785286,4.473214518,1.105000019,19.46694374,11.05712318,25.54574804,791.9791957,579.6185935,74.97620705
Kenya,online,2012,-1.00703,34.49329,x,SB19,5,3,c3,35.76669962,57.99166565,23.65397308,39.58765409,25.77185751,128.5753021,29.00365082,85.98076238,1496.577805,0.410796015,0.429493705,3.59126609,0.641045911,0.195197981,26.91010568,13.85202156,1.96040427,248,931.9595793,1.679191497,0.875,18.18126869,9.452875137,21.53806728,757.3464317,581.0087394,64.8604346,0.455908248,0.487340988,3.449522614,0.632585457,0.18995007,28.21414882,15.0580849,2.370351291,487.6766118,1362,3.795606416,0.981212716,19.14931679,12.04171181,23.35018165,764.1210093,525.6421292,64.68939278,0.429525934,0.435622146,3.259751336,0.61763625,0.160488073,28.71616995,15.0080847,2.12217036,392.5957633,1066.312803,4.771819033,1.076414854,19.34636879,10.85790443,24.86213952,784.7691083,548.2412704,68.82792595
Kenya,online,2012,-1.00579,34.4961,x,SB19,5,3,c3,35.83032966,57.99273432,23.71791736,39.91646362,25.90488504,128.0871454,28.99228509,87.13560088,1483.276757,0.413415942,0.432898952,3.596394772,0.64133865,0.1934194,26.91759118,13.85351863,1.960703678,248,931.9296368,1.67859268,0.875,18.18126869,9.452875137,21.85106164,756.8112023,578.1084205,64.51673311,0.454206363,0.48608833,3.451482318,0.632667304,0.193992552,28.22462821,15.06407319,2.366908012,487.4370798,1362,3.796055509,0.982110958,19.14931679,12.04171181,23.82080773,764.9517762,526.3359581,64.91953886,0.432281278,0.441009653,3.312893255,0.621465077,0.168085074,28.72814658,15.014073,2.12007447,392.2963473,1065.803797,4.773166386,1.077462801,19.34636879,10.85790443,25.26487949,786.5948043,547.5688571,68.70437868
Kenya,online,2012,-1.00516,34.52499,x,SB3,5,3,c3,34.73784475,57.23340761,24.98013996,41.715838,25.58617489,127.7344025,28.94770567,90.43863215,1511.063197,0.418381358,0.440940518,3.551161564,0.638545178,0.202022951,26.58862563,13.51716728,1.928433416,262.7424957,912,1.648712464,0.836287533,18.18126869,9.452875137,22.28078665,749.8406169,580.6806228,65.08045272,0.428491478,0.460314174,3.724628639,0.650016672,0.214416244,28.08862563,14.77145908,2.434012706,498.4549562,1334,3.84457083,0.978004266,19.14931679,12.04171181,24.06085077,761.3608486,519.8127281,64.33874845,0.429351602,0.445472852,3.280052166,0.619772776,0.182023579,28.64720971,14.82575077,2.243433432,403.3691146,1035.738227,4.820150274,1.079291821,19.34636879,10.85790443,25.17970561,798.3300135,556.4920318,70.74333582
Kenya,online,2012,-1.00315,34.47763,x,SB19,4,2,c2,36.36544192,57.91469703,23.40633316,39.30348418,25.61428634,129.1644342,28.91097387,87.29467849,1520.349665,0.396431346,0.403561587,3.409904204,0.62875578,0.159934683,26.9334374,13.85668773,1.961337475,248,931.8662437,1.677325,0.875,18.18126869,9.452875137,21.47543371,759.0013139,578.8652857,64.91399001,0.457145085,0.487252718,3.464728128,0.633963514,0.186544602,28.24681207,15.07674982,2.359618821,486.9300098,1362,3.797006242,0.984012477,19.14931679,12.04171181,23.02767987,768.4185499,523.7249059,64.14525121,0.423569264,0.424154981,3.16665396,0.611085333,0.151385654,28.75350001,15.02674962,2.115637573,391.662511,1064.72624,4.776018678,1.079681261,19.34636879,10.85790443,24.24537373,772.6568729,553.0812642,69.90189859
Kenya,online,2012,-0.999815,34.53147,x,SB19,4,2,c2,36.93122988,57.42524035,25.068917,40.64819129,25.56647611,127.8975695,28.64275782,91.64195544,1480.450141,0.415544511,0.43879304,3.56938583,0.639696809,0.205499934,26.64722652,13.54321174,1.933642337,262.3518191,912,1.646759175,0.838240897,18.18126869,9.452875137,22.7197413,750.7887186,578.0143661,64.86266645,0.434756379,0.466169615,3.620743644,0.643669894,0.202536739,28.14722652,14.80401496,2.447686101,496.1109481,1334,3.843919659,0.982562054,19.14931679,12.04171181,23.02479147,764.2877112,507.4992921,62.81531999,0.428344306,0.446609905,3.352763603,0.625289357,0.192687917,28.71883224,14.86481744,2.248642351,400.8948803,1030.789761,4.82796373,1.085802937,19.34636879,10.85790443,24.55295599,798.4602887,545.6316512,69.07120732
Kenya,online,2012,-0.99462,34.49626,x,SB19,6,3,c3,34.97980319,57.8901348,24.27851766,39.89872186,26,126.8676929,28.89858195,91.63699272,1452.750302,0.413741175,0.438604934,3.694082965,0.6476763,0.202019106,27.06347914,13.88269578,1.966539182,248,931.3460859,1.666921675,0.875,18.18126869,9.452875137,22.69510814,751.3431595,567.7370319,63.52125808,0.449366108,0.487639465,3.568824916,0.639974274,0.231509689,28.42887023,15.18078337,2.299799593,482.7686687,1362,3.804808689,0.99961748,19.14931679,12.04171181,25.09250725,771.0257827,525.6311924,65.06674224,0.438313269,0.455878195,3.440309855,0.630189883,0.186467492,28.96156686,15.13078318,2.079225918,386.4608325,1055.883423,4.799426232,1.097887073,19.34636879,10.85790443,26.58665849,789.2612909,544.7655891,68.79833418
Kenya,online,2012,-0.97071,34.481,x,SB19,5,3,c3,38.442646,57.97942992,23.17121205,39.00858289,26.15281353,129.1579428,28.84938996,90.63917564,1394.069216,0.403157125,0.425744112,3.629202286,0.643993639,0.200744297,27.15740522,13.90246828,1.971234287,248.2468523,931.9874091,1.659506278,0.875246856,18.18126869,9.452875137,22.35587866,748.4929085,564.2241268,62.81227403,0.45150325,0.493350012,3.642049117,0.644881734,0.249306325,28.55740484,15.24753153,2.262962221,479.851888,1363.38237,3.810246799,1.010246847,19.14931679,12.04171181,26.00595472,759.6387926,520.7802257,65.14755256,0.455166658,0.485766131,3.467937053,0.632655858,0.226851691,29.10493732,15.19999981,2.056974871,382.6544074,1049.259452,4.816974909,1.110493727,19.34636879,10.85790443,27.30673462,778.6843318,544.252649,70.73026731
Kenya,online,2012,-0.95922,34.4709,x,SB25,3,2,c2,37.49251756,58.50520616,23.47550174,37.95922032,26.44707432,128.5960654,28.77865487,90.10792426,1390.770529,0.406830685,0.433613546,3.737789911,0.650750757,0.21157446,27.24467659,13.93511986,1.985422155,250.8285487,943.8444849,1.653867244,0.878464729,18.17431759,9.48590813,23.94984988,750.2468089,562.85733,62.86783319,0.472171405,0.518166301,3.647665968,0.645436418,0.250246782,28.64245185,15.22333795,2.295138318,478.0827818,1380.031087,3.812513709,1.013172254,19.13123872,12.06160031,26.97545048,755.6353878,519.5799505,64.07835924,0.450978927,0.478758332,3.466637155,0.631752147,0.22021168,29.16308604,15.2039954,2.078634975,378.6325557,1041.984368,4.838482437,1.116214692,19.32834199,10.88084995,28.37304113,765.1248495,532.5377731,67.97840036
Kenya,online,2012,-0.95299,34.48791,x,SB19,3,2,c2,37.17271459,57.11216055,23.37916075,39.87327676,26.14504298,128.2853951,29.00359229,86.6619663,1473.05151,0.391204296,0.402781026,3.498312538,0.635575562,0.177303467,27.29999924,13.94999981,1.995000005,253,951,1.649999976,0.879999995,18.15947802,9.556434692,21.52640352,749.4161031,551.8783771,61.22712,0.419501148,0.452096185,3.672660649,0.647245657,0.234565456,28.70000076,15.19999981,2.319999933,477,1390,3.815000057,1.014999986,19.09264243,12.10406284,24.59736175,766.6513734,513.7652285,63.02777819,0.424961671,0.437643711,3.347803334,0.624022279,0.190228865,29.20000076,15.19999981,2.095000029,376,1035,4.855000019,1.120000005,19.28985393,10.92983973,25.87589096,780.2331612,524.1678816,67.49161418
Kenya,online,2012,-0.64835,34.76403,x,SB19,2,2,c2,35.39437896,54.89536303,21.71352035,44.18872002,26.13708238,116.7365213,29.42862469,107.5443844,1641.941638,0.424675771,0.456676998,4.02237906,0.665340142,0.256697827,26.95000076,12.85000038,2.150000095,350,1590,1.299999952,0.86500001,16.86220399,8.573526762,23.81083716,756.5528842,543.5179749,59.06942706,0.458380024,0.505705559,4.28156306,0.679711038,0.25840363,28.35000038,13.75,2.50999999,541,1762,3.920000076,1.024999976,18.09481745,10.78573586,26.22770515,747.3409469,400.7594872,47.38671371,0.40943383,0.412787737,3.519288402,0.635114847,0.192658065,29.25,13.85000038,2.630000114,463,1509,5.045000076,1.184999943,18.23804503,9.060612695,27.44471614,776.76985,521.6309023,64.12117017
Kenya,online,2012,-0.60924,34.64987,x,SB19,3,2,c2,35.49666782,57.0512315,23.74861786,42.3099937,25.37143193,123.9814542,28,85.00980912,1501.719351,0.420054339,0.447237392,3.573872504,0.640554301,0.241735552,27.5,13.39999962,2.085000038,292,1379,1.605000019,0.879999995,18.11016805,11.08810014,23.29296317,804.0289351,602.4624944,66.78425089,0.427216343,0.452792955,3.796713665,0.65411982,0.188112165,29.04999924,14.55000019,2.605000019,456,1684,4.139999866,1.070000052,19.06040756,13.25157551,24.98703169,784.3064258,482.4307247,59.82116707,0.415264132,0.42070349,3.433533739,0.631010415,0.156303097,29.79999924,14.55000019,2.61500001,377,1294,5.34499979,1.215000033,19.32712178,10.99977255,25.70359556,802.1768254,570.418001,73.7991555
Kenya,online,2012,-0.58629,34.62973,x,SB19,5,3,c3,40.13631472,58.69775663,22.93611358,38.43821756,22.83977423,126.4478047,27.66950345,82.60252091,1451.218705,0.419473615,0.437631743,3.360514331,0.626488719,0.200096166,27.66807717,13.63364666,2.032709898,275.15982,1365.269481,1.678040494,0.892606005,18.51729774,11.76830482,22.09366073,800.8679641,614.5503132,68.83390699,0.425629454,0.437151582,3.42742235,0.631413323,0.147409676,29.23504612,14.78274836,2.649910431,439.1477132,1691.512153,4.312385719,1.086089708,19.27968788,13.85976601,23.73466398,803.8910702,521.6016182,64.66418048,0.417021241,0.419780099,3.24909212,0.618433457,0.137512006,29.98414708,14.7606898,2.796930977,365.5996547,1259.751408,5.575547037,1.23099985,19.66048622,11.60390663,24.74936025,812.024491,585.0305578,77.12532642
Kenya,online,2012,-0.56651,34.66152,x,SB25,6,3,c3,38.95834973,57.21126479,20.48182365,42.3036006,26.35495458,122.232272,28.2104455,87.29617168,1396.113596,0.433722672,0.472929369,3.876041636,0.658370086,0.24046825,27.89484055,13.93452219,1.958611486,250.4127374,1358.675133,1.766070113,0.908968183,17.95675087,10.83178139,25.49139417,808.0478647,619.4563153,69.08792327,0.447176264,0.483699592,3.817721127,0.654806216,0.198593354,29.49484073,15.07936348,2.717738853,414.8254748,1711.095526,4.55952218,1.110000014,18.97777748,13.02239418,26.94261582,800.4434302,501.1674694,62.9756801,0.437890712,0.46627466,3.723739422,0.647667583,0.188127964,30.24484073,15.03452256,3.04745874,350.1350272,1222.151553,5.906942921,1.255515911,19.20150185,10.77211952,27.52510625,817.5261633,589.1860682,77.01468941
Kenya,online,2012,-0.52445,34.70687,x,SB20,5,3,c3,39.57748575,57.96146837,21.05833645,41.9271316,26.27594296,122.4533684,27.27998658,87.3384511,1372.030679,0.433572654,0.466715047,3.729065804,0.65053594,0.221820898,28.19122943,14.21184427,2.011919033,228.6446764,1400.460262,1.74251125,0.929857581,18.71862221,12.20672035,25.80667504,816.0009675,610.0251883,68.26813546,0.449730173,0.48580281,3.670462563,0.647123466,0.200310987,29.79122982,15.35449759,2.771919013,401.1754105,1638.418277,4.709737581,1.14485755,19.83135414,14.03997231,27.29264767,781.6888243,492.9818864,62.6546532,0.431519032,0.440679638,3.383728547,0.627678981,0.153896063,30.54122982,15.26184446,2.779670142,349.8530756,1292.73463,6.180187345,1.294122908,19.80111122,11.31582069,28.13114045,810.0807706,577.2054602,76.39819154
Kenya,patrust,2019,-0.34288,35.94435,x,CLARK-63K,2,2,c2,39.45665769,62.74137748,25.79869706,36.30812407,29.15816884,112.194067,30.61411616,100.2553556,2164.363784,0.446206807,0.46760426,3.704939685,0.647541092,0.205390668,23.25,9.300000191,1.299999952,146,481,-4.099999905,0.595000029,14.63362536,6.901450719,18.81429503,776.0506737,532.0121048,53.44905043,0.423501605,0.426260309,3.119601342,0.603898337,0.152259547,23.75,8.75,2.549999952,374,1548,0,0.50999999,15.74911362,6.191700313,16.32639976,698.6499276,483.1676757,50.33555621,0.40960244,0.405699258,2.642361854,0.528650952,0.150848192,24.20000076,7.900000095,2.5,325,2101,3.99000001,0.629999995,15.17198421,5.437997574,16.04683829,714.2086728,481.7342616,52.41071007
Kenya,online,2012,-0.30572,34.56172,x,Nyala,3,2,c2,37.49251756,58.50520616,23.47550174,37.95922032,26.44707432,128.5960654,28.77865487,90.10792426,1134.000566,0.444287994,-0.080976724,-0.371999601,-0.23446053,0.583379698,29,16.04999924,1.945000052,191,1322,1.985000014,0.995000005,19.29189491,13.04747963,16.4006414,803.6657827,656.4902305,75.9256769,0.229082158,0.020526109,0.077253841,-0.163853763,0.466696413,30.70000076,17.04999924,2.694999933,388,1025,4.09499979,1.235000014,20.53768349,13.10189247,18.49232592,850.0771138,674.4157513,88.80217259,0.398049123,-0.134654331,-0.691121178,-0.528327768,0.422199671,31.45000076,16.95000076,3.065000057,346,1200,5.605000019,1.389999986,20.63497353,9.67840004,19.49946255,850.5753626,689.7155414,92.95723583
Kenya,online,2012,-0.3028,34.55324,x,SB19,4,2,c2,37.17271459,57.11216055,23.37916075,39.87327676,26.14504298,128.2853951,29.00359229,86.6619663,1134,0.15929918,-0.054510474,-0.294743843,-0.183326096,0.61562953,29,16.04999924,1.945000052,191,1322,1.985000014,0.995000005,19.28784942,13.03462048,16.33795013,806.4820419,659.8302655,76.53890573,0.324468394,0.15082953,1.079826099,0.057052262,0.497968762,30.70000076,17.04999924,2.694999933,388,1025,4.09499979,1.235000014,20.52935447,13.08589399,18.5,848.7812542,676.0188928,88.23579061,0.383904987,-0.137270804,-0.688054047,-0.52488763,0.426197984,31.45000076,16.95000076,3.065000057,346,1200,5.605000019,1.389999986,20.62323803,9.646669333,19.50864554,848.9393869,689.9343801,92.65896315
Kenya,online,2012,-0.2967,34.56281,x,SB19,5,3,c3,35.39437896,54.89536303,21.71352035,44.18872002,26.13708238,116.7365213,29.42862469,107.5443844,1134,0.445352667,-0.074575167,-0.370370961,-0.230736078,0.621763882,29,16.04999924,1.945000052,191,1322,1.985000014,0.995000005,19.29189491,13.04747963,16.37372477,806.8468129,661.4117009,76.80124668,0.288309418,0.061469757,0.299280136,-0.096041273,0.506834139,30.70000076,17.04999924,2.694999933,388,1025,4.09499979,1.235000014,20.53768349,13.10189247,18.49915824,847.2878997,676.0350743,87.85280194,0.369760851,-0.130106635,-0.712759985,-0.554456783,0.533505581,31.45000076,16.95000076,3.065000057,346,1200,5.605000019,1.389999986,20.63497353,9.67840004,19.45698701,849.508417,688.2887315,91.68106305
